,sentence,rhetoric
Happiness is the absence of striving for happiness.,Epigram,Epigram
Less is more.,Epigram,Epigram
"We are all in the gutter, but some of us are looking at the stars.",Epigram,Epigram
A good friend is like a four-leaf clover: hard to find and lucky to have.,Epigram,Epigram
"2. ""Experience is the name everyone gives to their mistakes.",Epigram,Epigram
"3. ""To err is human, to forgive divine.",Epigram,Epigram
"4. ""A little learning is a dangerous thing.",Epigram,Epigram
"5. ""Better to remain silent and be thought a fool than to speak out and remove all doubt.",Epigram,Epigram
"6. ""Keep your friends close and your enemies closer.",Epigram,Epigram
"7. ""The pen is mightier than the sword.",Epigram,Epigram
"8. ""Happiness is a warm puppy.",Epigram,Epigram
"9. ""Love is like war: easy to begin but very hard to stop.",Epigram,Epigram
"10. ""If at first you don't succeed, try, try again.",Epigram,Epigram
"If at first you don't succeed, try, try again.",Epigram,Epigram
A little knowledge is a dangerous thing.,Epigram,Epigram
"Honesty is the best policy, but insanity is a better defense.",Epigram,Epigram
"Actions speak louder than words, but sometimes words speak louder than actions.",Epigram,Epigram
"The early bird gets the worm, but the second mouse gets the cheese.",Epigram,Epigram
"Patience is a virtue, unless you're a cat waiting for treats.",Epigram,Epigram
"The pen is mightier than the sword, but the eraser is mightier than both.",Epigram,Epigram
"Life is a shipwreck, but we must not forget to sing in the lifeboats.",Epigram,Epigram
"Money can't buy happiness, but it can buy ice cream, which is pretty much the same thing.",Epigram,Epigram
"Old friends are best,",Epigram,Epigram
New friends are better.,Epigram,Epigram
"The world is a stage,",Epigram,Epigram
but the play is badly cast.,Epigram,Epigram
You can't have your cake and eat it too.,Epigram,Epigram
"We must all hang together,",Epigram,Epigram
or assuredly we shall all hang separately.,Epigram,Epigram
A man with no enemies is a man with no character.,Epigram,Epigram
"Honesty is the best policy,",Epigram,Epigram
but insanity is a better defense.,Epigram,Epigram
It is better to remain silent,Epigram,Epigram
and be thought a fool,Epigram,Epigram
than to open one's mouth,Epigram,Epigram
and remove all doubt.,Epigram,Epigram
"Honesty is the best policy, except when it comes to your age.",Epigram,Epigram
Not all who wander are lost.,Epigram,Epigram
"Love is like war, easy to begin but hard to end.",Epigram,Epigram
A fool and his money are soon parted.,Epigram,Epigram
We don't stop playing because we grow old; we grow old because we stop playing.,Epigram,Epigram
"Life is a tragedy when seen in close-up, but a comedy in long shot.",Epigram,Epigram
"A leopard cannot change his spots, but a man can change his ways.",Epigram,Epigram
Behind every successful man is a surprised mother-in-law.,Epigram,Epigram
The pen is mightier than the sword.,Epigram,Epigram
"Absence makes the heart grow fonder, but too much absence makes the heart forget.",Epigram,Epigram
Expect the worst and you won't be disappointed.,Epigram,Epigram
A closed mouth catches no flies.,Epigram,Epigram
A penny saved is a penny earned.,Epigram,Epigram
Better to remain silent and be thought a fool than to speak and remove all doubt.,Epigram,Epigram
"A kind heart is a fountain of gladness, making everything in its vicinity freshen into smiles.",Epigram,Epigram
"Old age is like a bank account, you withdraw from what you've put in.",Epigram,Epigram
"Life is like a camera, focus on what's important, capture the good times, and develop from the negatives.",Epigram,Epigram
Don't be afraid to take a big step if one is indicated. You can't cross a chasm in two small jumps.,Epigram,Epigram
"Success is not final, failure is not fatal: It is the courage to continue that counts.",Epigram,Epigram
You can't fall if you don't climb. But there's no joy in living your whole life on the ground.,Epigram,Epigram
The difference between genius and stupidity is that genius has its limits.,Epigram,Epigram
I can resist anything except temptation.,Epigram,Epigram
A cynic is someone who knows the price of everything and the value of nothing.,Epigram,Epigram
The mind is like a parachute; it only works when it's open.,Epigram,Epigram
I have a simple philosophy: Fill what's empty. Empty what's full. Scratch where it itches.,Epigram,Epigram
"A diplomat is a person who always remembers a woman's birthday, but never remembers her age.",Epigram,Epigram
"The trouble with having an open mind, is that people will insist on coming along and trying to put things in it.",Epigram,Epigram
"In politics, a week is a very long time.",Epigram,Epigram
"He who laughs last, laughs best.",Epigram,Epigram
A closed mouth gathers no feet.,Epigram,Epigram
"Wise men talk because they have something to say; fools, because they have to say something.",Epigram,Epigram
"Knowledge is power, but enthusiasm pulls the switch.",Epigram,Epigram
"A banker is someone who lends you an umbrella when the sun is shining, and takes it back when it starts to rain.",Epigram,Epigram
"People say nothing is impossible, but I do nothing every day.",Epigram,Epigram
"I have enough money to last me the rest of my life, unless I buy something.",Epigram,Epigram
"History repeats itself, first as tragedy, then as farce.",Epigram,Epigram
It's not the years in your life that count. It's the life in your years.,Epigram,Epigram
"A good friend will bail you out of jail, but a true friend will be sitting next to you saying, 'Damn, that was fun!'",Epigram,Epigram
"To err is human; to forgive, divine.",Epigram,Epigram
Absence makes the heart grow fonder.,Epigram,Epigram
Man is the only animal that blushes - or needs to.,Epigram,Epigram
"Rome wasn't built in a day, but it burned in one.",Epigram,Epigram
"Make love, not war.",Epigram,Epigram
"I don't think, therefore I am not.",Epigram,Epigram
It is better to have loved and lost than never to have loved at all.,Epigram,Epigram
Life is too important to be taken seriously.,Epigram,Epigram
It is better to be envied than pitied.,Epigram,Epigram
"Happiness is like a butterfly; the more you chase it, the more it will elude you.",Epigram,Epigram
"Life is like a camera: focus on the good times, and develop from the negatives.",Epigram,Epigram
"Good things come to those who wait, but only what is left by those who hustle.",Epigram,Epigram
Tact is the knack of making a point without making an enemy.,Epigram,Epigram
Never judge a book by its cover.,Epigram,Epigram
Behind every successful man is a surprised woman.,Epigram,Epigram
"The early bird catches the worm, but the second mouse gets the cheese.",Epigram,Epigram
It is better to light a candle than to curse the darkness.,Epigram,Epigram
A cynic is a man who knows the price of everything and the value of nothing.,Epigram,Epigram
A diplomat is someone who can tell you to go to hell in such a way that you look forward to the trip.,Epigram,Epigram
"Life is a tragedy when seen in close-up, but a comedy in long-shot.",Epigram,Epigram
Every cloud has its silver lining but it is sometimes a little difficult to get it to the mint.,Epigram,Epigram
An alcoholic is someone you don't like who drinks as much as you do.,Epigram,Epigram
A bank is a place where they lend you an umbrella in fair weather and ask for it back when it starts to rain.,Epigram,Epigram
The four most beautiful words in our common language: I told you so.,Epigram,Epigram
"Love is like a battlefield, you never know what you'll find.",Epigram,Epigram
"In life, nothing is certain but death and taxes.",Epigram,Epigram
The squeaky wheel gets the grease.,Epigram,Epigram
"When life gives you lemons, make lemonade.",Epigram,Epigram
Better safe than sorry.,Epigram,Epigram
Honesty is the best policy.,Epigram,Epigram
"1. ""If at first you don't succeed, skydiving is not for you.",Epigram,Epigram
A smile is a curve that sets everything straight.,Epigram,Epigram
Experience is simply the name we give to our mistakes.,Epigram,Epigram
Wine is bottled poetry.,Epigram,Epigram
"All generalizations are false, including this one.",Epigram,Epigram
"Some cause happiness wherever they go, others whenever they go.",Epigram,Epigram
"Life is a tragedy for those who feel, but a comedy for those who think.",Epigram,Epigram
I'd rather have a bottle in front of me than a frontal lobotomy.,Epigram,Epigram
"Honest criticism is hard to take, especially when it comes from someone you thought was your friend.",Epigram,Epigram
Better to remain silent and be thought a fool than to speak out and remove all doubt.,Epigram,Epigram
"To err is human, but to really foul things up requires a computer.",Epigram,Epigram
"A little nonsense now and then, is cherished by the wisest men.",Epigram,Epigram
Honesty is the best policy - when there is money in it.,Epigram,Epigram
"The only way to keep your health is to eat what you don't want, drink what you don't like, and do what you'd rather not.",Epigram,Epigram
"The world is a stage, but the play is badly cast.",Epigram,Epigram
Art is the lie that enables us to realize the truth.,Epigram,Epigram
Forgiveness is the fragrance that the violet sheds on the heel that has crushed it.,Epigram,Epigram
People who live in glass houses should not throw stones.,Epigram,Epigram
Love is like war: easy to begin but hard to end.,Epigram,Epigram
A stitch in time saves nine.,Epigram,Epigram
All that glitters is not gold.,Epigram,Epigram
"Absence makes the heart grow fonder, but it also makes the heart forget.",Epigram,Epigram
"Curiosity killed the cat, but satisfaction brought it back.",Epigram,Epigram
"The early bird may get the worm, but the second mouse gets the cheese.",Epigram,Epigram
"Experience is a hard teacher because she gives the test first, the lesson afterwards.",Epigram,Epigram
A friend is someone who knows all about you and still loves you.,Epigram,Epigram
"When life gives you lemons, make lemonade. But when life gives you vodka, just drink it straight.",Epigram,Epigram
Too much of a good thing can be wonderful.,Epigram,Epigram
"I like long walks, especially when they are taken by people who annoy me.",Epigram,Epigram
"Careless of what wild bodies I became, a slave in bondage to a stubborn dame.",Epigram,Epigram
Better to reign in hell than serve in heaven.,Epigram,Epigram
A man's only as old as the woman he feels.,Epigram,Epigram
Hope springs eternal in the human breast.,Epigram,Epigram
Success is a great deodorant.,Epigram,Epigram
Parting is such sweet sorrow.,Epigram,Epigram
"Forgive your enemies, but never forget their names.",Epigram,Epigram
"A friend in need is a friend indeed, but a friend with weed is better.",Epigram,Epigram
"Happiness is like a butterfly, the more you chase it, the more it will elude you.",Epigram,Epigram
"The pen is mightier than the sword, and considerably easier to write with.",Epigram,Epigram
Marriage is the chief cause of divorce.,Epigram,Epigram
Fashion is a form of ugliness so intolerable that we have to alter it every six months.,Epigram,Epigram
"A good lawyer knows the law, but a great lawyer knows the judge.",Epigram,Epigram
"I'm a pessimist because of intelligence, but an optimist because of will.",Epigram,Epigram
The trouble with political jokes is they often get elected.,Epigram,Epigram
A banker is a fellow who lends you his umbrella when the sun is shining and wants it back the minute it begins to rain.,Epigram,Epigram
Love is the triumph of imagination over intelligence.,Epigram,Epigram
A society can be judged by the way it treats its prisoners.,Epigram,Epigram
The only way to get rid of temptation is to yield to it.,Epigram,Epigram
"Work like you don't need the money, love like you've never been hurt, and dance like nobody's watching.",Epigram,Epigram
The road to success is always under construction.,Epigram,Epigram
You can't have everything. Where would you put it?,Epigram,Epigram
Knowledge is knowing a tomato is a fruit; Wisdom is not putting it in a fruit salad.,Epigram,Epigram
"I have tried to know absolutely nothing about a great many things, and I have succeeded fairly well.",Epigram,Epigram
"Happiness can be found, even in the darkest of times, if one only remembers to turn on the light.",Epigram,Epigram
The only thing we have to fear is fear itself.,Epigram,Epigram
The true measure of a man is how he treats someone who can do him absolutely no good.,Epigram,Epigram
The best way to predict the future is to create it.,Epigram,Epigram
"Silence is golden, unless you have kids. Then silence is just suspicious.",Epigram,Epigram
"A little learning is a dangerous thing; drink deep, or taste not the Pierian spring.",Epigram,Epigram
"Don't judge a book by its cover, unless it's a fashion magazine.",Epigram,Epigram
"Honesty is the best policy, unless you're a politician.",Epigram,Epigram
A man who carries a cat by the tail learns something he can learn in no other way.,Epigram,Epigram
"Money can't buy happiness, but it can buy a yacht big enough to pull up right alongside it.",Epigram,Epigram
"Some cause happiness wherever they go; others, whenever they go.",Epigram,Epigram
"Life is like a game of chess, changing with each move.",Epigram,Epigram
"I'm not arguing, I'm just explaining why I'm right.",Epigram,Epigram
Life is a zoo in a jungle.,Epigram,Epigram
"Misery loves company, but satisfaction brings solitude.",Epigram,Epigram
"Money can't buy you love, but it can buy you a lot of fun.",Epigram,Epigram
Minds are like parachutes - they only function when open.,Epigram,Epigram
"A little knowledge is a dangerous thing, but a lot of ignorance is even worse.",Epigram,Epigram
Some cause happiness wherever they go; others whenever they go.,Epigram,Epigram
Going to church doesn't make you a Christian any more than standing in a garage makes you a car.,Epigram,Epigram
Laughing at our mistakes can lengthen our own life. Laughing at someone else's can shorten it.,Epigram,Epigram
"The trouble with the rat race is that even if you win, you're still a rat.",Epigram,Epigram
"When life gives you lemons, make lemonade. Then try to find someone whose life has given them vodka, and have a party.",Epigram,Epigram
"History repeats itself, first as tragedy, second as farce.",Epigram,Epigram
Beauty is in the eye of the beer holder.,Epigram,Epigram
Speak softly and carry a big stick.,Epigram,Epigram
A wise man speaks because he has something to say; a fool speaks because he has to say something.,Epigram,Epigram
"Absence makes the heart grow fonder, but it can also make you forgetful.",Epigram,Epigram
"A penny saved is a penny earned, but a penny wasted is a penny lost.",Epigram,Epigram
"Love is blind, but marriage is an eye-opener.",Epigram,Epigram
"Honesty is the best policy, but sometimes it's also the hardest policy to follow.",Epigram,Epigram
"The road to hell is paved with good intentions, but the road to success is paved with hard work.",Epigram,Epigram
"Marriage is like a game of chess, one wrong move and you're mated.",Epigram,Epigram
"Life is like a camera, focus on the good times, and develop from the negatives.",Epigram,Epigram
Always forgive your enemies; nothing annoys them so much.,Epigram,Epigram
The cure for boredom is curiosity; there is no cure for curiosity.,Epigram,Epigram
A man who knows the price of everything and the value of nothing.,Epigram,Epigram
"Life is like a camera, focus on what's important, capture the good times, develop from the negatives, and if things don't work out, take another shot.",Epigram,Epigram
"The trouble with having an open mind, of course, is that people will insist on coming along and trying to put things in it.",Epigram,Epigram
The only thing worse than being talked about is not being talked about.,Epigram,Epigram
"When life gives you lemons, make lemonade. Then find someone whose life has given them vodka and have a party.",Epigram,Epigram
"The more you learn, the less you know.",Epigram,Epigram
"Gossip is half whispered, shared and spread.",Epigram,Epigram
"I can resist anything, except temptation.",Epigram,Epigram
Death is the only certainty in life.,Epigram,Epigram
Good things come to those who wait.,Epigram,Epigram
Too many cooks spoil the broth.,Epigram,Epigram
Actions speak louder than words.,Epigram,Epigram
"Men marry because they are tired; women, because they are curious; both are disappointed.",Epigram,Epigram
"Beauty is in the eye of the beholder, but truth is in the mind of the speaker.",Epigram,Epigram
Ambition is a poor excuse for not having enough sense to be lazy.,Epigram,Epigram
"You can lead a horse to water, but you can't make it drink.",Epigram,Epigram
Marriage is the triumph of imagination over intelligence.,Epigram,Epigram
I am not young enough to know everything.,Epigram,Epigram
We buy things we don't need with money we don't have to impress people we don't like.,Epigram,Epigram
Success consists of going from failure to failure without loss of enthusiasm.,Epigram,Epigram
"Age is something that doesn't matter, unless you are a cheese.",Epigram,Epigram
Beauty may catch the eye but character catches the heart.,Epigram,Epigram
Life is like a sewer... what you get out of it depends on what you put into it.,Epigram,Epigram
Experience is a comb which nature gives to men when they are bald.,Epigram,Epigram
The trouble with the world is that the stupid are cocksure and the intelligent are full of doubt.,Epigram,Epigram
Better to remain silent and be thought a fool than to speak and to remove all doubt.,Epigram,Epigram
"Success is getting what you want, happiness is wanting what you get.",Epigram,Epigram
Hell is other people.,Epigram,Epigram
I am free of all prejudices. I hate everyone equally.,Epigram,Epigram
Those who live in glass houses should not throw stones.,Epigram,Epigram
"A wise man knows everything, a shrewd one, everybody.",Epigram,Epigram
Behind every great man is a woman rolling her eyes.,Epigram,Epigram
A day without laughter is a day wasted.,Epigram,Epigram
Life is like a sewer - what you get out of it depends on what you put into it.,Epigram,Epigram
"Life is a comedy for those who think, a tragedy for those who feel.",Epigram,Epigram
A cynic is a man who knows the price of everything but the value of nothing.,Epigram,Epigram
A good marriage is one in which each partner appoints the other to be the guardian of his solitude.,Epigram,Epigram
True friends stab you in the front.,Epigram,Epigram
Don't go around saying the world owes you a living. The world owes you nothing. It was here first.,Epigram,Epigram
"A little learning is a dangerous thing, but a lot of ignorance is even worse.",Epigram,Epigram
He who hesitates is sometimes saved.,Epigram,Epigram
"Beauty is only skin deep, but ugly goes clean to the bone.",Epigram,Epigram
"Happiness is a myth we seek, if manifested surely irks.",Epigram,Epigram
A diet is when you watch what you eat and wish you could eat what you watch.,Epigram,Epigram
"You can't have your cake and eat it too, but you can have your blessings and not appreciate them.",Epigram,Epigram
"Without music, life would be a mistake.",Epigram,Epigram
"If at first you don't succeed, redefine success.",Epigram,Epigram
Procrastination is the thief of time.,Epigram,Epigram
"It's not the size of the dog in the fight, it's the size of the fight in the dog.",Epigram,Epigram
"A man is known by the company he keeps, but a wise man is known by the company he avoids.",Epigram,Epigram
"Marriage is a wonderful institution, but who wants to live in an institution?",Epigram,Epigram
"Money talks, but all mine ever says is goodbye.",Epigram,Epigram
"Youth is wasted on the young, but wisdom is wasted on the old.",Epigram,Epigram
The only thing necessary for the triumph of evil is for good men to do nothing.,Epigram,Epigram
Love is like a fire; it warms the heart but can also destroy.,Epigram,Epigram
"To succeed in life, you need three things: a wishbone, a backbone, and a funny bone.",Epigram,Epigram
"Politicians are like diapers, they should be changed often and for the same reason.",Epigram,Epigram
A bank is a place where they lend you an umbrella in fair weather and ask for it back when it starts raining.,Epigram,Epigram
A pessimist is a person who has had to listen to too many optimists.,Epigram,Epigram
The only mystery in life is why the kamikaze pilots wore helmets.,Epigram,Epigram
The trouble with quotes on the internet is that it's difficult to determine whether or not they are genuine.,Epigram,Epigram
"I never make the same mistake twice. I make it like five or six times, you know, just to be sure.",Epigram,Epigram
Never judge a book by its movie.,Epigram,Epigram
"Love is like the wind, you can't see it but you can feel it.",Epigram,Epigram
A good friend will always stab you in the front.,Epigram,Epigram
Happiness is not something ready made. It comes from your own actions.,Epigram,Epigram
"Age is just a number, maturity is a choice.",Epigram,Epigram
The only way to have a friend is to be one.,Epigram,Epigram
"Knowledge is knowing that a tomato is a fruit, wisdom is not putting it in a fruit salad.",Epigram,Epigram
"If at first you don't succeed, then skydiving definitely isn't for you.",Epigram,Epigram
A little nonsense now and then is relished by the wisest men.,Epigram,Epigram
Little strokes fell great oaks.,Epigram,Epigram
"Few men think, yet all will have opinions.",Epigram,Epigram
"Better to remain silent and be thought a fool, than to speak and remove all doubt.",Epigram,Epigram
He who hesitates is lost.,Epigram,Epigram
History repeats itself; that's one of the things that's wrong with history.,Epigram,Epigram
"A wise man knows everything; a shrewd one, everybody.",Epigram,Epigram
"A sardonic wit makes dullness bearable, a pity the world takes it as unbearable.",Epigram,Epigram
"Life is a play with a poorly written script, but we must all improvise to make it worthwhile.",Epigram,Epigram
"Love is like a rose, wondrous at first sight, but fraught with thorns upon closer inspection.",Epigram,Epigram
"The pursuit of happiness is a cruel joke, for the destination is constantly shifting.",Epigram,Epigram
"Nostalgia is a rose-tinted lens through which we view the past, ignoring its blemishes.",Epigram,Epigram
"Success is a treacherous lover, fleeting and elusive, always keeping you wanting more.",Epigram,Epigram
"Everyone wants to change the world, but few are willing to change themselves.",Epigram,Epigram
The greatest irony of life is that it is often wasted on the youth.,Epigram,Epigram
A clean conscience is often a sign of a bad memory.,Epigram,Epigram
"Fools rush in where angels fear to tread, only to find they've stumbled upon wisdom.",Epigram,Epigram
